Date,Temp,Feels,Wind,Gust,Rain,Humidity,Cloud,Pressure,Vis,Weather,Month,Weather_Label,Target_Next_Day_Label
2014-05-08,1.4538141931258715,2.170582267832272,-0.6724253848420052,-0.634522888679016,0.5711596047672584,-0.29712990913529996,-0.3071678887274972,-0.04222636706614617,,Partly cloudy,5,13,13.0
2014-05-09,1.5975140187345274,2.170582267832272,-0.8198631253558956,-0.8408844620730619,-0.21386505665510333,-0.5136993379272508,-0.09590047201612012,-0.22282465517378575,,Partly cloudy,5,13,13.0
2014-05-10,1.7412138443431835,2.222906944885773,-0.37754990381422443,-0.3249805285879469,0.01042770375128573,-0.6460473221889985,0.04274377020072108,-0.5840212313890649,,Partly cloudy,5,13,13.0
2014-05-11,2.0286134955604953,2.379880976046275,-0.4512687740711696,-0.5055469053077372,-0.5503041972646869,-0.8866800208467216,0.055947983745182145,-0.4034229432814253,,Partly cloudy,5,13,13.0
2014-05-12,1.5256641059301994,1.961283559618269,0.10162275285591935,0.13933301154865663,0.53911778185206,-0.4655727981957062,0.10876483792302641,-0.04222636706614617,,Partly cloudy,5,13,13.0
2014-05-13,1.3819642803215435,1.9089588825647683,-0.15639329304338884,-0.19600454521666816,-0.037635030621511974,-0.47760443312859235,-0.7231006153780208,-0.5840212313890649,,Partly cloudy,5,13,16.0
2014-05-14,1.7412138443431835,2.4322056530997758,-0.26697159842880663,-0.40236611861071414,0.21869955270007563,-0.48963606806147847,-0.9541743524060895,-1.1860155250811968,,Patchy rain possible,5,16,0.0
2014-05-15,1.5975140187345274,2.379880976046275,0.21220105824133714,0.24251379824567962,0.1546159068696787,-0.2610350043366415,-0.8551427508226315,-1.7880098187733287,,Clear,5,0,16.0
2014-05-16,1.5975140187345274,2.222906944885773,0.02790388259897415,0.11353781487440086,0.619222339140056,-0.2610350043366415,-0.4986289851221827,-1.3666138131888363,,Patchy rain possible,5,16,0.0
2014-05-17,1.1664145419085594,2.0659329137252707,-0.59870651458506,-0.47975170863348143,0.74738963080085,-0.008370670746032254,-0.8221322169614788,-0.7044200901274913,,Clear,5,0,0.0
2014-05-18,1.2382644547128876,2.0659329137252707,-0.8935819956128408,-0.9698604454443407,-0.19784414519750418,-0.22494009953798305,-0.7627132560114039,-0.3432235139122121,,Clear,5,0,13.0
2014-05-19,1.5975140187345274,2.170582267832272,-0.783003690227423,-0.8150892653988062,0.042469526666484125,-0.47760443312859235,-0.6834879747446376,-0.22282465517378575,,Partly cloudy,5,13,13.0
2014-05-20,1.2382644547128876,1.8566342055112675,-0.5618470794565874,-0.5571372986562487,-0.06967685353671037,-0.2730666392695277,-0.4260058106276468,-0.28302408454299893,,Partly cloudy,5,13,17.0
2014-05-21,1.5975140187345274,2.379880976046275,-0.7092848199704778,-0.8150892653988062,-0.47019963997669084,-0.6460473221889985,-0.8683469643670926,-0.8850183782351309,,Sunny,5,17,0.0
2014-05-22,1.6693639315388555,2.5368550072067775,-0.59870651458506,-0.6603180853532716,-0.1978441451975041,-0.5738575125916816,-0.8947553914560147,-1.3064143838196232,,Clear,5,0,0.0
2014-05-23,1.1664145419085594,1.961283559618269,-0.7461442550989504,-0.6087276920047602,0.6192223391400561,-0.20087682967221074,-0.08269625847165905,-0.7646195194967045,,Clear,5,0,0.0
2014-05-24,1.3101143675172156,2.01360823667177,-0.7092848199704778,-0.634522888679016,0.53911778185206,-0.3332248139339585,-0.6240690137945628,-0.28302408454299893,,Clear,5,0,0.0
2014-05-25,1.1664145419085594,1.6473354972972645,0.06476331772744674,-0.1702093485424124,-0.406115994146294,-0.1527502899406661,-0.8353364305059399,0.07817249167228021,,Clear,5,0,0.0
2014-05-26,1.1664145419085594,1.751984851404266,0.17534162311286455,-0.015438168496877893,-0.39009508268869475,-0.11665538514200766,-0.5316395189833353,0.07817249167228021,,Clear,5,0,17.0
2014-05-27,1.3101143675172156,2.2752316219392736,-0.7092848199704778,-0.737703675376039,-0.5022414628918893,-0.4054146235312754,-1.0267975269006253,-0.4034229432814253,,Sunny,5,17,13.0
2014-05-28,1.4538141931258715,2.379880976046275,-1.1147386063836764,-1.0730412321413636,-0.19784414519750418,-0.30916154406818613,-0.07609415169942851,-0.5840212313890649,,Partly cloudy,5,13,13.0
2014-05-29,1.3819642803215435,2.379880976046275,-0.6724253848420052,-0.634522888679016,0.042469526666484125,-0.14071865500777997,-0.6438753341112544,-0.8850183782351309,,Partly cloudy,5,13,0.0
2014-05-30,1.2382644547128876,2.170582267832272,-0.30383103355727925,-0.1702093485424124,0.26676228707287325,0.09991404364994315,-0.9475722456338589,-1.4268132425580495,,Clear,5,0,13.0
2014-05-31,1.0945646291042315,2.0659329137252707,-0.5618470794565874,-0.634522888679016,-0.5663251087222861,0.1119456785828293,-0.6042626934778712,-1.1258160957119836,,Partly cloudy,5,13,13.0
2014-06-01,1.0945646291042315,2.0659329137252707,-1.0410197361267313,-0.8666796587473177,0.8274941880888458,0.12397731351571546,-0.3269742090441888,-0.8850183782351309,,Partly cloudy,6,13,13.0
2014-06-02,0.3042155882566236,1.3857121120297606,-1.2990357820260394,-1.434173985580944,-0.0376350306215119,0.7616539649586818,0.15497958532864015,-1.0054172369735572,,Partly cloudy,6,13,13.0
2014-06-03,0.7353150650825915,1.5950108202437636,-1.0041603009982587,-1.1246316254898752,-0.5022414628918893,0.34054674230766624,-0.7098964018335597,-2.0288075362501816,,Partly cloudy,6,13,13.0
2014-06-04,0.7353150650825915,1.5950108202437636,-0.6724253848420052,-0.5313421019819929,0.3308459329032702,0.3646100121734386,-0.4722205580332605,-2.149206394988608,,Partly cloudy,6,13,13.0
2014-06-05,0.5916152394739356,1.3333874349762598,0.21220105824133714,0.06194742152588936,-0.5503041972646869,0.37664164710632475,0.3398385749510951,-2.209405824357821,,Partly cloudy,6,13,0.0
2014-06-06,0.5197653266696075,1.1240887267622568,0.17534162311286455,0.2941041915941911,0.10655317249688107,0.5089896313680724,0.18138801241756228,-1.908408677511755,,Clear,6,0,17.0
2014-06-07,0.8071649778869195,1.5426861431902628,-0.30383103355727925,-0.19600454521666816,-0.13376049936710724,0.1961671231130324,-0.8221322169614788,-1.9686081068809682,,Sunny,6,17,0.0
2014-06-08,1.1664145419085594,2.01360823667177,-0.26697159842880663,-0.24759493856517967,-0.5182623743494885,0.08788240871705699,-0.5316395189833353,-2.2696052537270344,,Clear,6,0,0.0
2014-06-09,1.0227147162999035,1.8566342055112675,0.5070765392691179,0.7068273383822832,0.2186995527000755,0.38867328203921087,-0.7032942950613292,-2.3900041124654607,,Clear,6,0,13.0
2014-06-10,0.5916152394739356,1.1240887267622568,0.02790388259897415,-0.015438168496877893,-0.5663251087222861,0.472894726569414,0.7887818354627714,-2.3298046830962473,,Partly cloudy,6,13,1.0
2014-06-11,0.3042155882566236,0.9147900185482536,0.17534162311286455,0.24251379824567962,-0.037635030621511974,0.9661917588177463,1.6470557158527406,-2.3298046830962473,,Cloudy,6,1,1.0
2014-06-12,-0.1268838885693444,0.18224453979924288,0.6545142797830084,0.6036465516852602,-0.5182623743494885,1.0383815684150632,1.8451189190196566,-2.3298046830962473,,Cloudy,6,1,8.0
2014-06-13,-0.1987338013736724,0.4438679250667467,0.28591992849828235,0.3714897816169584,0.6833059849704529,1.0624448382808356,1.1122850673020674,-1.908408677511755,,Mist,6,8,13.0
2014-06-14,-0.3424336269823284,0.39154324801324597,-0.967300865869786,-0.8924748554215735,-0.3420323483158971,0.9180652190862018,0.4586764968512447,-0.8248189488659177,,Partly cloudy,6,13,13.0
2014-06-15,0.16051576264796757,0.5485172791737483,-0.6355659497135326,-0.6087276920047602,0.1546159068696787,0.4849263615023001,0.8349965828683851,-0.945217807604344,,Partly cloudy,6,13,13.0
2014-06-16,-0.3424336269823284,0.18224453979924288,-0.5618470794565874,-0.47975170863348143,-0.4221369056038932,0.8940019492204294,1.3367566975579057,-1.1860155250811968,,Partly cloudy,6,13,13.0
2014-06-17,-0.1268838885693444,0.12991986274574213,-0.5249876443281148,-0.6087276920047602,-0.5342832858070877,0.7255590601600233,0.5445038848902416,-0.8850183782351309,,Partly cloudy,6,13,13.0
2014-06-18,-0.1987338013736724,0.5485172791737483,-0.5618470794565874,-0.5055469053077372,1.5324142922232116,1.0383815684150632,1.2113166688855255,-0.7044200901274913,,Partly cloudy,6,13,8.0
2014-06-19,0.08866584984363958,0.600841956227249,0.02790388259897415,0.03615222485163361,0.042469526666484125,0.7496223300257956,0.3596448952677867,-0.8248189488659177,,Mist,6,8,13.0
2014-06-20,0.08866584984363958,0.6531666332807498,0.39649823388370015,0.5520561583367486,0.12257408395448022,0.785717234824454,0.31343014786217294,-0.8248189488659177,,Partly cloudy,6,13,12.0
2014-06-21,-0.4861334525909844,-0.3410022307357648,0.5439359743975906,0.7842129284050504,0.10655317249688107,1.1707295526768111,2.3402769269369466,-0.16262522580457256,,Overcast,6,12,13.0
2014-06-22,-0.3424336269823284,-0.18402819957526248,0.06476331772744674,0.2683089949199354,0.12257408395448022,1.098539743079494,1.2509293095189087,-0.16262522580457256,,Partly cloudy,6,13,13.0
2014-06-23,-0.1987338013736724,-0.1317035225217617,0.6545142797830084,0.7326225350565388,0.1385949954120794,0.5932110758982755,1.1915103485688339,-0.945217807604344,,Partly cloudy,6,13,13.0
2014-06-24,-0.0550339757650164,0.12991986274574213,0.7650925851684262,1.1195504851703753,0.5391177818520598,0.7977488697573402,0.4982891374846279,-1.24621495445041,,Partly cloudy,6,13,1.0
2014-06-25,-0.5579833653953123,-0.39332690778926555,-0.37754990381422443,-0.2217997418909239,0.05849043812408336,1.1105713780123803,1.7460873174361986,-0.4636223726506385,,Cloudy,6,1,13.0
2014-06-26,0.08866584984363958,0.23456921685274365,-0.41440933894269705,-0.4281613152849699,-0.5342832858070877,0.13600894844860162,0.2738175072287897,0.1383719210414934,,Partly cloudy,6,13,0.0
2014-06-27,0.44791541386527955,0.7578159873877514,-0.19325272817186143,-0.2733901352394354,-0.2459068795703018,-0.08056048034334919,-0.9277659253171673,-0.22282465517378575,,Clear,6,0,13.0
2014-06-28,0.16051576264796757,0.4438679250667467,0.9493897608107891,1.0163696984733521,-0.21386505665510333,0.472894726569414,-0.34017842258864983,-1.1860155250811968,,Partly cloudy,6,13,13.0
2014-06-29,-0.27058371417800037,0.07759518569224134,-0.04581498765797105,-0.04123336517113364,-0.11773958790950807,0.8699386793546571,-0.043083617838275856,-1.3064143838196232,,Partly cloudy,6,13,13.0
2014-06-30,-0.1268838885693444,0.2868938939062444,0.5439359743975906,0.7326225350565388,0.2186995527000755,0.8819703142875432,0.029539556656260013,-0.8850183782351309,,Partly cloudy,6,13,13.0
2014-07-01,0.08866584984363958,0.4438679250667467,0.4702171041406453,0.44887537163972563,-0.5503041972646869,0.34054674230766624,-0.5514458393000269,-0.04222636706614617,,Partly cloudy,7,13,13.0
2014-07-02,0.44791541386527955,0.8624653414947528,-0.008955552529498447,0.11353781487440086,-0.5663251087222861,0.3044518375090078,-0.5448437325277964,-0.6442206607582781,,Partly cloudy,7,13,13.0
2014-07-03,0.3042155882566236,0.8101406644412521,0.35963879875522753,0.5262609616624929,0.47503413602166306,0.5811794409653894,-0.6504774408834849,-1.7278103894041155,,Partly cloudy,7,13,13.0
2014-07-04,0.3042155882566236,0.9147900185482536,0.17534162311286455,0.3198993882684469,0.12257408395448022,0.6052427108311617,0.2672154004565592,-2.209405824357821,,Partly cloudy,7,13,1.0
2014-07-05,-0.0550339757650164,0.600841956227249,0.21220105824133714,0.2941041915941911,0.34686684436086934,0.9661917588177463,0.9604366115407652,-1.7278103894041155,,Cloudy,7,1,13.0
2014-07-06,0.016815937039311588,0.4438679250667467,-0.008955552529498447,0.010357028177377858,-0.34203234831589713,0.8097805046902263,0.2210006530509455,-1.24621495445041,,Partly cloudy,7,13,13.0
2014-07-07,0.08866584984363958,0.39154324801324597,1.1705463715816247,1.6354544186554902,0.5551386933096591,0.7255590601600233,0.5312996713457806,-1.547212101296476,,Partly cloudy,7,13,13.0
2014-07-08,-0.27058371417800037,0.18224453979924288,0.9493897608107891,1.2227312718673982,0.34686684436086923,0.9782233937506325,0.425665962990092,-2.0890069656193946,,Partly cloudy,7,13,1.0
2014-07-09,-0.7016831910039684,-0.44565158484276635,0.9493897608107891,1.0937552884961195,-0.5663251087222861,0.9060335841533156,1.812108385158504,-1.3064143838196232,,Cloudy,7,1,13.0
2014-07-10,-0.4142835397866564,-0.6026256160032686,1.2074058067100972,1.3517072552386769,-0.5663251087222861,0.3525783772405524,1.2377250959744477,-0.945217807604344,,Partly cloudy,7,13,13.0
2014-07-11,0.3042155882566236,-0.18402819957526248,1.059968066196207,1.248526468541654,-0.5663251087222861,-0.24900336940375536,0.735964981284927,-1.0054172369735572,,Partly cloudy,7,13,13.0
2014-07-12,0.016815937039311588,0.4961926021202475,-0.3406904686857518,-0.09282375851964515,0.09053226103928176,0.4247681868378694,0.8019860490072324,-1.3064143838196232,,Partly cloudy,7,13,13.0
2014-07-13,-0.3424336269823284,0.18224453979924288,-0.23011216330033404,0.06194742152588936,1.051786948495235,1.1226030129452664,0.6897502338793133,-1.4268132425580495,,Partly cloudy,7,13,1.0
2014-07-14,-1.1327826678299364,-0.8642490012707724,0.3227793636267549,0.44887537163972563,-0.29396961394309945,1.5316786006633958,1.6932704632583544,-0.4034229432814253,,Cloudy,7,1,13.0
2014-07-15,-0.27058371417800037,0.23456921685274365,-0.783003690227423,-0.8408844620730619,-0.30999052540069866,0.8458754094888848,0.9538345047685347,-0.10242579643535936,,Partly cloudy,7,13,13.0
2014-07-16,0.016815937039311588,0.23456921685274365,0.17534162311286455,0.2941041915941911,-0.5503041972646869,0.6052427108311617,0.5973207390680859,-0.5238218020198517,,Partly cloudy,7,13,13.0
2014-07-17,-0.1987338013736724,0.07759518569224134,0.5439359743975906,0.5778513550110044,-0.5663251087222861,0.6894641553613647,-0.06288993815496745,-1.4268132425580495,,Partly cloudy,7,13,13.0
2014-07-18,-0.4861334525909844,-0.44565158484276635,1.3917029823524603,1.661249615329746,-0.47019963997669084,0.6533692505627063,0.14837747855640962,-1.4268132425580495,,Partly cloudy,7,13,13.0
2014-07-19,-0.1268838885693444,-0.1317035225217617,0.875670890553844,1.0163696984733521,-0.5663251087222861,0.3285151073747801,-0.35338263613311094,-0.5238218020198517,,Partly cloudy,7,13,13.0
2014-07-20,-0.0550339757650164,0.18224453979924288,-0.30383103355727925,-0.24759493856517967,-0.5663251087222861,-0.02040230567891841,-0.6438753341112544,-0.16262522580457256,,Partly cloudy,7,13,1.0
2014-07-21,-0.4861334525909844,-0.44565158484276635,-0.008955552529498447,0.11353781487440086,-0.005593207706313504,0.7736855998915678,1.5084114736358996,-0.7646195194967045,,Cloudy,7,1,14.0
2014-07-22,-1.2046325806342644,-1.1258723865382763,0.17534162311286455,0.2683089949199354,0.05849043812408336,1.411362251334534,1.2839398433800613,-0.945217807604344,,Patchy light drizzle,7,14,7.0
2014-07-23,-1.0609327550256082,-1.1781970635917771,1.2442652418385698,1.6354544186554902,-0.06967685353671037,1.1707295526768111,1.4952072600914383,-0.7646195194967045,,Light rain shower,7,7,13.0
2014-07-24,-0.7016831910039684,-0.7072749701102702,0.8019520202968987,1.0679600918218637,0.4109504901912663,0.6894641553613647,0.6567397000181607,-0.7646195194967045,,Partly cloudy,7,13,13.0
2014-07-25,-0.5579833653953123,-0.1317035225217617,0.13848218798439194,0.44887537163972563,0.7313687193432505,0.5932110758982755,0.055947983745182145,-0.3432235139122121,,Partly cloudy,7,13,13.0
2014-07-26,-0.5579833653953123,-0.1317035225217617,-0.19325272817186143,-0.015438168496877893,0.09053226103928176,0.8940019492204294,0.08895851760633482,0.017973062303067017,,Partly cloudy,7,13,13.0
2014-07-27,-0.3424336269823284,-0.07937884546826095,0.24906049336980973,0.5262609616624929,0.13859499541207954,0.8338437745559987,0.5048912442568584,0.017973062303067017,,Partly cloudy,7,13,13.0
2014-07-28,-0.3424336269823284,-0.23635287662876325,0.8019520202968987,1.0163696984733521,0.010427703751285659,0.6774325204284786,0.9142218641351515,-0.7044200901274913,,Partly cloudy,7,13,1.0
2014-07-29,-0.1987338013736724,-0.288677553682264,0.8019520202968987,0.7584177317307946,0.09053226103928176,0.5932110758982755,0.6567397000181607,-1.0656166663427704,,Cloudy,7,1,13.0
2014-07-30,-0.7735331038082963,-0.5503009389497678,0.5070765392691179,0.9389841084505849,0.23472046415767478,1.2790142670727864,1.0528661063519926,-1.0656166663427704,,Partly cloudy,7,13,13.0
2014-07-31,-0.4142835397866564,-0.18402819957526248,0.6545142797830084,0.6294417483595159,0.23472046415767478,0.8097805046902263,0.28702172077325083,-1.0656166663427704,,Partly cloudy,7,13,16.0
2014-08-01,-0.4142835397866564,-0.18402819957526248,1.0968275013246795,1.1195504851703753,0.2026786412424763,0.9782233937506325,-0.0034709772048926533,-1.24621495445041,,Patchy rain possible,8,16,13.0
2014-08-02,-0.1268838885693444,-0.07937884546826095,1.0968275013246795,1.3001168618901655,-0.35805325977349634,0.5089896313680724,0.4586764968512447,-1.1860155250811968,,Partly cloudy,8,13,13.0
2014-08-03,-0.1987338013736724,-0.288677553682264,0.9493897608107891,1.1711408785188866,-0.4862205514342901,0.3525783772405524,1.0792745334409148,-0.8850183782351309,,Partly cloudy,8,13,13.0
2014-08-04,-0.27058371417800037,-0.1317035225217617,0.9862491959392617,1.248526468541654,0.33084593290327,0.5089896313680724,0.6303312729292385,-1.3064143838196232,,Partly cloudy,8,13,7.0
2014-08-05,-0.7735331038082963,-0.6026256160032686,0.7650925851684262,0.8615985184278177,-0.4221369056038932,1.1466662828110388,1.376369338191289,-0.7044200901274913,,Light rain shower,8,7,1.0
2014-08-06,-0.7735331038082963,-0.6549502930567694,0.13848218798439194,0.16512820822291235,0.2988041099880717,1.1105713780123803,1.38957355173575,-0.3432235139122121,,Cloudy,8,1,13.0
2014-08-07,-0.1987338013736724,-0.1317035225217617,0.35963879875522753,0.6036465516852602,-0.005593207706313504,0.38867328203921087,0.13517326501194854,-0.28302408454299893,,Partly cloudy,8,13,13.0
2014-08-08,0.016815937039311588,0.12991986274574213,0.10162275285591935,0.21671860157142386,-0.406115994146294,0.2803885676432355,0.4058596426734004,-0.3432235139122121,,Partly cloudy,8,13,0.0
2014-08-09,0.16051576264796757,0.33921857095974517,-0.23011216330033404,-0.04123336517113364,0.17063681832727787,0.01569259911974006,-0.09590047201612012,0.318970209149133,,Clear,8,0,17.0
2014-08-10,0.3042155882566236,0.600841956227249,-0.4881282091996422,-0.47975170863348143,-0.5663251087222861,-0.2610350043366415,-1.0862164878507001,0.1383719210414934,,Sunny,8,17,0.0
2014-08-11,0.44791541386527955,0.600841956227249,0.7282331500399535,0.6294417483595159,-0.5663251087222861,-0.2610350043366415,-1.1720438758896972,-0.7044200901274913,,Clear,8,0,0.0
2014-08-12,0.5197653266696075,0.7054913103342506,0.3227793636267549,0.2941041915941911,-0.5663251087222861,-0.28509827420241385,-1.046603847217317,-1.1258160957119836,,Clear,8,0,0.0
2014-08-13,0.7353150650825915,0.8624653414947528,0.3227793636267549,0.2941041915941911,-0.5663251087222861,-0.4294778933970477,-0.8089280034170178,-0.8248189488659177,,Clear,8,0,0.0
2014-08-14,0.6634651522782635,1.1240887267622568,-0.23011216330033404,-0.2733901352394354,-0.3420323483158971,-0.02040230567891841,-1.1918501962063885,0.017973062303067017,,Clear,8,0,13.0
2014-08-15,0.44791541386527955,1.019439372655255,-0.6724253848420052,-0.5571372986562487,0.44299231310646464,0.25632529777746316,-0.7098964018335597,0.5597679266259857,,Partly cloudy,8,13,13.0
2014-08-16,0.44791541386527955,0.9671146956017544,-0.8198631253558956,-0.7892940687245504,-0.4221369056038932,0.12397731351571546,-0.6042626934778712,-0.10242579643535936,,Partly cloudy,8,13,13.0
2014-08-17,0.5916152394739356,1.3333874349762598,-0.8567225604843682,-0.8408844620730619,-0.5503041972646869,0.1961671231130324,-0.8749490711393231,-0.4034229432814253,,Partly cloudy,8,13,13.0
2014-08-18,0.5916152394739356,1.071764049708756,-0.7461442550989504,-0.8408844620730619,-0.3260114368582979,0.1961671231130324,-0.22794260746073078,0.1383719210414934,,Partly cloudy,8,13,13.0
2014-08-19,-0.0550339757650164,0.4438679250667467,-0.9304414307413134,-1.0988364288156194,-0.5663251087222861,0.8338437745559987,1.0990808537576064,0.43936906788755936,,Partly cloudy,8,13,13.0
2014-08-20,0.23236567545229558,0.9147900185482536,-0.967300865869786,-0.8150892653988062,0.17063681832727787,0.40070491697209704,0.04934587697295161,-0.04222636706614617,,Partly cloudy,8,13,0.0
2014-08-21,0.23236567545229558,0.9147900185482536,-0.8198631253558956,-0.737703675376039,-0.06967685353671037,0.4367998217707555,-0.8353364305059399,-0.16262522580457256,,Clear,8,0,0.0
2014-08-22,0.6634651522782635,1.4380367890832613,-1.2253169117690943,-1.2278124121868983,-0.5022414628918893,0.14804058338148776,-1.0135933133561643,-0.16262522580457256,,Clear,8,0,13.0
2014-08-23,0.8071649778869195,1.4903614661367621,-1.4833329576684025,-1.2794028055354096,-0.5182623743494885,-0.008370670746032254,-0.4986289851221827,-0.22282465517378575,,Partly cloudy,8,13,13.0
2014-08-24,0.44791541386527955,1.3333874349762598,-1.1884574766406215,-1.0214508387928523,1.660581583884005,0.5089896313680724,-0.023277297521584254,-0.4034229432814253,,Partly cloudy,8,13,13.0
2014-08-25,0.016815937039311588,0.600841956227249,-1.0041603009982587,-0.9182700520958292,-0.22988596811270257,0.7616539649586818,0.6633418067903912,-0.7044200901274913,,Partly cloudy,8,13,13.0
2014-08-26,-0.6298332781996404,-0.07937884546826095,-0.783003690227423,-0.7634988720502947,-0.22988596811270257,0.9902550286835187,0.30682804108994244,-0.5238218020198517,,Partly cloudy,8,13,13.0
2014-08-27,-0.7735331038082963,-0.4979762618962671,-0.6724253848420052,-0.6603180853532716,-0.35805325977349634,0.9782233937506325,1.0264576792630706,-0.945217807604344,,Partly cloudy,8,13,13.0
2014-08-28,-0.9172329294169523,-0.7595996471637709,-0.26697159842880663,-0.2733901352394354,-0.5182623743494885,1.1226030129452664,1.5942388616748964,-0.6442206607582781,,Partly cloudy,8,13,13.0
2014-08-29,-0.8453830166126244,-0.6549502930567694,-0.4881282091996422,-0.5829324953305044,-0.29396961394309945,1.1707295526768111,1.5216156871803606,-0.16262522580457256,,Partly cloudy,8,13,13.0
2014-08-30,-0.7735331038082963,-0.7072749701102702,-0.15639329304338884,-0.2733901352394354,-0.5182623743494885,0.9541601238848602,0.7887818354627714,-0.28302408454299893,,Partly cloudy,8,13,13.0
2014-08-31,-0.7016831910039684,-0.5503009389497678,-0.6355659497135326,-0.5313421019819929,0.05849043812408336,0.7977488697573402,0.3398385749510951,-0.7646195194967045,,Partly cloudy,8,13,13.0
2014-09-01,-0.7735331038082963,-0.6026256160032686,0.10162275285591935,0.08774261820014512,0.26676228707287325,1.014318298549291,0.5180954578013195,-0.7646195194967045,,Partly cloudy,9,13,0.0
2014-09-02,-0.4861334525909844,-0.1317035225217617,-0.5249876443281148,-0.5829324953305044,-0.5182623743494885,0.472894726569414,-0.6834879747446376,0.07817249167228021,,Clear,9,0,0.0
2014-09-03,-0.1268838885693444,0.33921857095974517,-0.4881282091996422,-0.45395651195922565,-0.45417872851909163,0.2683569327103493,-0.663681654427946,0.318970209149133,,Clear,9,0,0.0
2014-09-04,0.016815937039311588,0.33921857095974517,-0.41440933894269705,-0.45395651195922565,-0.45417872851909163,0.2924202025761216,-0.10250257878835066,-0.4636223726506385,,Clear,9,0,1.0
2014-09-05,-0.5579833653953123,-0.3410022307357648,-0.7092848199704778,-0.6603180853532716,-0.5663251087222861,0.8218121396231125,1.132091387618759,-1.1258160957119836,,Cloudy,9,1,13.0
2014-09-06,-0.5579833653953123,-0.23635287662876325,-0.8198631253558956,-0.6603180853532716,0.5711596047672585,1.1105713780123803,1.3961756585079803,-1.0054172369735572,,Partly cloudy,9,13,7.0
2014-09-07,-0.8453830166126244,-0.9165736783242733,0.6176548446545357,0.6294417483595159,-0.14978141082470647,1.1346346478781526,1.3697672314190583,-0.16262522580457256,,Light rain shower,9,7,13.0
2014-09-08,-0.7735331038082963,-0.7072749701102702,0.6545142797830084,0.7584177317307946,-0.06967685353671037,0.9421284889519741,1.415981978824672,-0.10242579643535936,,Partly cloudy,9,13,13.0
2014-09-09,-0.3424336269823284,0.025270508638740585,-0.04581498765797105,0.010357028177377858,-0.4221369056038932,0.8819703142875432,0.39925753590116986,-0.5840212313890649,,Partly cloudy,9,13,13.0
2014-09-10,-0.4861334525909844,-0.23635287662876325,0.3227793636267549,0.4230801749654699,0.39492957873366685,1.1346346478781526,1.14529560116322,-0.3432235139122121,,Partly cloudy,9,13,13.0
2014-09-11,-0.1987338013736724,0.025270508638740585,-0.11953385791491625,-0.0670285618453894,-0.021614119163912666,0.7496223300257956,1.1651019214799117,-0.04222636706614617,,Partly cloudy,9,13,13.0
2014-09-12,-0.7016831910039684,-0.3410022307357648,0.4702171041406453,0.5520561583367486,0.4429923131064645,1.242919362274128,0.30682804108994244,-0.4034229432814253,,Partly cloudy,9,13,1.0
2014-09-13,-0.4142835397866564,0.025270508638740585,-0.19325272817186143,-0.0670285618453894,0.8435150995464452,0.9782233937506325,1.118887174074298,-0.28302408454299893,,Cloudy,9,1,9.0
2014-09-14,-0.1268838885693444,0.07759518569224134,0.5807954095260631,0.8615985184278177,0.8114732766312469,0.785717234824454,0.3398385749510951,-0.945217807604344,,Moderate or heavy rain shower,9,9,1.0
2014-09-15,-0.8453830166126244,-0.7072749701102702,0.8019520202968987,0.9905745017990965,-0.021614119163912666,1.242919362274128,1.3697672314190583,-1.547212101296476,,Cloudy,9,1,8.0
2014-09-16,-1.4201823190472482,-1.439820448859281,1.6497190282517684,1.8160207953752805,-0.47019963997669084,1.639963315059371,1.6404536090805102,-1.9686081068809682,,Mist,9,8,13.0
2014-09-17,-0.8453830166126244,-0.6026256160032686,0.39649823388370015,0.5778513550110044,0.6833059849704529,1.0383815684150632,0.6039228458403164,-0.4636223726506385,,Partly cloudy,9,13,13.0
2014-09-18,-0.0550339757650164,0.39154324801324597,-1.409614087411457,-1.4857643789294557,-0.5182623743494885,0.3525783772405524,-0.6834879747446376,0.3791696385183462,,Partly cloudy,9,13,13.0
2014-09-19,0.37606550106095155,1.3857121120297606,-1.409614087411457,-1.3309931988839212,-0.406115994146294,0.4849263615023001,-0.5514458393000269,0.017973062303067017,,Partly cloudy,9,13,0.0
2014-09-20,0.37606550106095155,1.3857121120297606,-0.7461442550989504,-0.5829324953305044,-0.29396961394309945,0.5330529012338447,-0.8353364305059399,-0.5238218020198517,,Clear,9,0,13.0
2014-09-21,-0.0550339757650164,0.4438679250667467,0.21220105824133714,0.3714897816169584,0.21869955270007563,0.6894641553613647,-0.5250374122111048,0.2587707797799198,,Partly cloudy,9,13,13.0
2014-09-22,-0.0550339757650164,0.4438679250667467,-0.4881282091996422,-0.4281613152849699,-0.261927791027901,0.44883145670364166,-0.6174669070223322,0.318970209149133,,Partly cloudy,9,13,0.0
2014-09-23,0.016815937039311588,0.4438679250667467,-0.26697159842880663,-0.1702093485424124,-0.27794870248550024,0.2924202025761216,-0.3137699954997277,-0.22282465517378575,,Clear,9,0,0.0
2014-09-24,0.016815937039311588,0.7054913103342506,-0.4881282091996422,-0.40236611861071414,-0.26192779102790104,0.472894726569414,-0.9277659253171673,0.07817249167228021,,Clear,9,0,13.0
2014-09-25,0.08866584984363958,0.7578159873877514,-1.2253169117690943,-1.0730412321413636,0.31482502144567087,0.6894641553613647,0.24740908013986762,0.7403662147336253,,Partly cloudy,9,13,13.0
